"","Section","ShrubID","SiteID","Species","StemLength","StemHeight","StemDiam","CanopyCover","Twigs","Moose","Hare","Ptarmagin","PropMoose","PropHare","PropPtarmagin","BMoose","BHare","BPtarmagin","BinaryBrowse","DistToRoad","RoadSide","GMU","VegCoverGIS","VegCoverOBS","SoilText","SoilMoist","LastBurn","Elevation","Aspect","Slope","X_Cord","Y_Cord","Section","Transect","DaltonHwy_MilePoint","Dist_to_Road_m","Side_of_Road","GMU","ShrubsSampled","ShrubsBrowsed","ShrubsBrowsed_Moose","ShrubsBrowsed_Hare","ShrubsBrowsed_Ptarmagin","Moose_Feces_Count","Hare_Feces_  Count","Ptarmagin_Feces_Count","Avg_StemLength","Avg_VertHeight","Avg_CanopyCover","GIS_Veg_Cover_Coarse","GIS_Veg_Cover_Fine","Observed_Veg_Cover_Coarse","SoilTexture","SoilMoisture","Elevation","Aspect","Slope","X_Cord","Y_Cord","Last Burn"
"294",21,"261-1-C-SAPU","261-1","SAPU",69,41,17,0,31,NA,NA,3,NA,NA,0.096774194,NA,NA,"Ptarmagin",1,356.206777,"East","26B","Dwarf Shrub","Low Shrub","Sandy Loam","Mesic",0,883.832947,287,13.943512,-149.352299,68.301689,21,1,262,356.2,"East","26B",8,3,NA,NA,3,NA,NA,NA,61.9,29.375,NA,"Dwarf Shrub","Dwarf Shrub, 44% bareground (Dry) (Non-acidic)  (Alpine Rocky)","Low Shrub","Sandy Loam","Mesic",883.832947,287,13.943512,-149.352299,68.301689,0
"295",21,"261-1-D-BENA","261-1","BENA",59,19,9,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,356.206777,"East","26B","Dwarf Shrub","Low Shrub","Sandy Loam","Mesic",0,883.832947,287,13.943512,-149.352299,68.301689,21,1,262,356.2,"East","26B",8,3,NA,NA,3,NA,NA,NA,61.9,29.375,NA,"Dwarf Shrub","Dwarf Shrub, 44% bareground (Dry) (Non-acidic)  (Alpine Rocky)","Low Shrub","Sandy Loam","Mesic",883.832947,287,13.943512,-149.352299,68.301689,0
"296",21,"261-2-B-BENA","261-2","BENA",66,25,12,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,388.99561,"East","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Loam","Mesic",0,888.892761,295,13.025289,-149.351465,68.301786,21,2,262,389,"East","26B",8,3,2,NA,3,NA,NA,1,79.3,42.125,NA,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Loam","Mesic",888.892761,295,13.025289,-149.351465,68.301786,0
"297",21,"261-2-C-BENA","261-2","BENA",37,18,8,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,388.99561,"East","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Loam","Mesic",0,888.892761,295,13.025289,-149.351465,68.301786,21,2,262,389,"East","26B",8,3,2,NA,3,NA,NA,1,79.3,42.125,NA,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Loam","Mesic",888.892761,295,13.025289,-149.351465,68.301786,0
"298",21,"261-2-C-SAPU","261-2","SAPU",91,67,27,0,29,NA,NA,3,NA,NA,0.103448276,NA,NA,"Ptarmagin",1,388.99561,"East","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Loam","Mesic",0,888.892761,295,13.025289,-149.351465,68.301786,21,2,262,389,"East","26B",8,3,2,NA,3,NA,NA,1,79.3,42.125,NA,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Loam","Mesic",888.892761,295,13.025289,-149.351465,68.301786,0
"299",21,"261-2-D-SAPU","261-2","SAPU",122,71,29,0,41,2,NA,11,0.048780488,NA,0.268292683,"Moose",NA,"Ptarmagin",1,388.99561,"East","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Loam","Mesic",0,888.892761,295,13.025289,-149.351465,68.301786,21,2,262,389,"East","26B",8,3,2,NA,3,NA,NA,1,79.3,42.125,NA,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Loam","Mesic",888.892761,295,13.025289,-149.351465,68.301786,0
"300",21,"261-3-A-BENA","261-3","BENA",70,41,11,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,380.53651,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,884.224731,295,11.657486,-149.351558,68.302088,21,3,262,380.5,"East","26B",8,1,NA,NA,1,NA,NA,1,61.5,34,NA,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Sandy Loam","Mesic",884.224731,295,11.657486,-149.351558,68.302088,0
"301",21,"261-3-A-SAPU","261-3","SAPU",41,18,7,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,380.53651,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,884.224731,295,11.657486,-149.351558,68.302088,21,3,262,380.5,"East","26B",8,1,NA,NA,1,NA,NA,1,61.5,34,NA,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Sandy Loam","Mesic",884.224731,295,11.657486,-149.351558,68.302088,0
"302",21,"261-3-D-BENA","261-3","BENA",74,41,14,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,380.53651,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,884.224731,295,11.657486,-149.351558,68.302088,21,3,262,380.5,"East","26B",8,1,NA,NA,1,NA,NA,1,61.5,34,NA,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Sandy Loam","Mesic",884.224731,295,11.657486,-149.351558,68.302088,0
"303",21,"261-3-D-SAPU","261-3","SAPU",41,23,8,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,380.53651,"East","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic",0,884.224731,295,11.657486,-149.351558,68.302088,21,3,262,380.5,"East","26B",8,1,NA,NA,1,NA,NA,1,61.5,34,NA,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Sandy Loam","Mesic",884.224731,295,11.657486,-149.351558,68.302088,0
"304",21,"261-4-A-BENA","261-4","BENA",45,23,13,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,405.679111,"East","26B","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,886.626587,308,9.946874,-149.350886,68.302265,21,4,262,405.7,"East","26B",8,3,NA,NA,3,NA,NA,NA,57.4,31.875,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",886.626587,308,9.946874,-149.350886,68.302265,0
"305",21,"261-4-A-SAPU","261-4","SAPU",41,27,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,405.679111,"East","26B","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,886.626587,308,9.946874,-149.350886,68.302265,21,4,262,405.7,"East","26B",8,3,NA,NA,3,NA,NA,NA,57.4,31.875,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",886.626587,308,9.946874,-149.350886,68.302265,0
"306",21,"261-4-B-BENA","261-4","BENA",71,30,12,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,405.679111,"East","26B","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,886.626587,308,9.946874,-149.350886,68.302265,21,4,262,405.7,"East","26B",8,3,NA,NA,3,NA,NA,NA,57.4,31.875,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",886.626587,308,9.946874,-149.350886,68.302265,0
"307",21,"261-4-B-SAPU","261-4","SAPU",47,33,11,0,11,NA,NA,3,NA,NA,0.272727273,NA,NA,"Ptarmagin",1,405.679111,"East","26B","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,886.626587,308,9.946874,-149.350886,68.302265,21,4,262,405.7,"East","26B",8,3,NA,NA,3,NA,NA,NA,57.4,31.875,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Loam","Mesic",886.626587,308,9.946874,-149.350886,68.302265,0
"308",22,"268-1-B-BENA","268-1","BENA",63,26,6,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212.091228,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,818.738892,195,1.432166,-149.327109,68.400098,22,1,269,212.1,"West","26B",6,4,NA,NA,4,NA,1,2,62.7,39.5,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic",818.738892,195,1.432166,-149.327109,68.400098,0
"309",22,"268-1-C-BENA","268-1","BENA",47,18,6,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212.091228,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,818.738892,195,1.432166,-149.327109,68.400098,22,1,269,212.1,"West","26B",6,4,NA,NA,4,NA,1,2,62.7,39.5,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic",818.738892,195,1.432166,-149.327109,68.400098,0
"310",22,"268-1-C-SAPU","268-1","SAPU",61,49,10,0,21,NA,NA,5,NA,NA,0.238095238,NA,NA,"Ptarmagin",1,212.091228,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,818.738892,195,1.432166,-149.327109,68.400098,22,1,269,212.1,"West","26B",6,4,NA,NA,4,NA,1,2,62.7,39.5,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic",818.738892,195,1.432166,-149.327109,68.400098,0
"311",22,"268-1-D-SAPU","268-1","SAPU",75,52,13,0,37,NA,NA,6,NA,NA,0.162162162,NA,NA,"Ptarmagin",1,212.091228,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,818.738892,195,1.432166,-149.327109,68.400098,22,1,269,212.1,"West","26B",6,4,NA,NA,4,NA,1,2,62.7,39.5,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic",818.738892,195,1.432166,-149.327109,68.400098,0
"312",22,"268-2-A-BENA","268-2","BENA",60,23,9,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,184.615387,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,819.441162,203,1.359031,-149.326454,68.400307,22,2,269,184.6,"West","26B",5,4,NA,NA,4,NA,NA,4,51,37.4,3.4,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic",819.441162,203,1.359031,-149.326454,68.400307,0
"313",22,"268-2-A-SAPU","268-2","SAPU",54,44,12,17,24,NA,NA,12,NA,NA,0.5,NA,NA,"Ptarmagin",1,184.615387,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,819.441162,203,1.359031,-149.326454,68.400307,22,2,269,184.6,"West","26B",5,4,NA,NA,4,NA,NA,4,51,37.4,3.4,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic",819.441162,203,1.359031,-149.326454,68.400307,0
"314",22,"268-2-B-SAPU","268-2","SAPU",54,46,9,0,18,NA,NA,6,NA,NA,0.333333333,NA,NA,"Ptarmagin",1,184.615387,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,819.441162,203,1.359031,-149.326454,68.400307,22,2,269,184.6,"West","26B",5,4,NA,NA,4,NA,NA,4,51,37.4,3.4,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic",819.441162,203,1.359031,-149.326454,68.400307,0
"315",22,"268-3-B-SAPU","268-3","SAPU",106,41,14,0,42,NA,NA,4,NA,NA,0.095238095,NA,NA,"Ptarmagin",1,206.549982,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,819.661011,150,1.610195,-149.326989,68.400547,22,3,269,206.5,"West","26B",5,4,1,2,4,NA,NA,NA,69,46.8,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic",819.661011,150,1.610195,-149.326989,68.400547,0
"316",22,"268-3-C-BENA","268-3","BENA",50,27,5,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,206.549982,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,819.661011,150,1.610195,-149.326989,68.400547,22,3,269,206.5,"West","26B",5,4,1,2,4,NA,NA,NA,69,46.8,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic",819.661011,150,1.610195,-149.326989,68.400547,0
"317",22,"268-3-D-SAPU","268-3","SAPU",54,49,10,0,24,NA,1,12,NA,0.041666667,0.5,NA,"Hare","Ptarmagin",1,206.549982,"West","26B","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,819.661011,150,1.610195,-149.326989,68.400547,22,3,269,206.5,"West","26B",5,4,1,2,4,NA,NA,NA,69,46.8,NA,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Sandy Gravel","Mesic",819.661011,150,1.610195,-149.326989,68.400547,0
"318",22,"268-4-C-BENA","268-4","BENA",58,32,8,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,171.881056,"West","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,820.486511,188,1.085947,-149.326166,68.400831,22,4,269,171.9,"West","26B",7,5,2,1,5,NA,NA,5,67,45.42857143,NA,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Gravel","Mesic",820.486511,188,1.085947,-149.326166,68.400831,0
"319",22,"268-4-C-SAPU","268-4","SAPU",81,62,16,0,39,3,NA,11,0.076923077,NA,0.282051282,"Moose",NA,"Ptarmagin",1,171.881056,"West","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,820.486511,188,1.085947,-149.326166,68.400831,22,4,269,171.9,"West","26B",7,5,2,1,5,NA,NA,5,67,45.42857143,NA,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Gravel","Mesic",820.486511,188,1.085947,-149.326166,68.400831,0
"320",22,"268-4-D-BENA","268-4","BENA",57,23,7,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,171.881056,"West","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,820.486511,188,1.085947,-149.326166,68.400831,22,4,269,171.9,"West","26B",7,5,2,1,5,NA,NA,5,67,45.42857143,NA,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Gravel","Mesic",820.486511,188,1.085947,-149.326166,68.400831,0
"321",22,"268-4-D-SAPU","268-4","SAPU",53,49,15,0,33,NA,NA,13,NA,NA,0.393939394,NA,NA,"Ptarmagin",1,171.881056,"West","26B","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,820.486511,188,1.085947,-149.326166,68.400831,22,4,269,171.9,"West","26B",7,5,2,1,5,NA,NA,5,67,45.42857143,NA,"Dwarf Shrub-Lichen","Dryas-Lichen (Dry) (Acidic)  (Alpine Rocky)","Low Shrub","Sandy Gravel","Mesic",820.486511,188,1.085947,-149.326166,68.400831,0
"322",23,"282-1-B-BENA","282-1","BENA",41,18,8,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,577.316923,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Tussock Tundra","Clay Loam","Mesic",0,826.622314,26,2.82316,-149.530032,68.582817,23,1,283,577.3,"West","26B",8,NA,NA,NA,NA,NA,NA,NA,50,21.125,NA,"Tussock Tundra (Low shrub or Herbaceous)","Low Shrub/Tussock Tundra (Open)","Tussock Tundra","Clay Loam","Mesic",826.622314,26,2.82316,-149.530032,68.582817,0
"323",23,"282-1-C-SAPU","282-1","SAPU",44,23,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,577.316923,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Tussock Tundra","Clay Loam","Mesic",0,826.622314,26,2.82316,-149.530032,68.582817,23,1,283,577.3,"West","26B",8,NA,NA,NA,NA,NA,NA,NA,50,21.125,NA,"Tussock Tundra (Low shrub or Herbaceous)","Low Shrub/Tussock Tundra (Open)","Tussock Tundra","Clay Loam","Mesic",826.622314,26,2.82316,-149.530032,68.582817,0
"324",23,"282-1-D-BENA","282-1","BENA",74,20,11,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,577.316923,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Tussock Tundra","Clay Loam","Mesic",0,826.622314,26,2.82316,-149.530032,68.582817,23,1,283,577.3,"West","26B",8,NA,NA,NA,NA,NA,NA,NA,50,21.125,NA,"Tussock Tundra (Low shrub or Herbaceous)","Low Shrub/Tussock Tundra (Open)","Tussock Tundra","Clay Loam","Mesic",826.622314,26,2.82316,-149.530032,68.582817,0
"325",23,"282-1-D-SAPU","282-1","SAPU",49,22,10,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,577.316923,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Tussock Tundra","Clay Loam","Mesic",0,826.622314,26,2.82316,-149.530032,68.582817,23,1,283,577.3,"West","26B",8,NA,NA,NA,NA,NA,NA,NA,50,21.125,NA,"Tussock Tundra (Low shrub or Herbaceous)","Low Shrub/Tussock Tundra (Open)","Tussock Tundra","Clay Loam","Mesic",826.622314,26,2.82316,-149.530032,68.582817,0
"326",23,"282-2-A-BENA","282-2","BENA",44,16,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,604.079816,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,826.41803,354,3.355184,-149.530916,68.583004,23,2,283,604.1,"West","26B",6,NA,NA,NA,NA,NA,NA,NA,46,23.33333333,NA,"Low Shrub","Low Betula nana-Ericaceous Shrub (Mesic)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",826.41803,354,3.355184,-149.530916,68.583004,0
"327",23,"282-2-B-BENA","282-2","BENA",27,18,6,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,604.079816,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,826.41803,354,3.355184,-149.530916,68.583004,23,2,283,604.1,"West","26B",6,NA,NA,NA,NA,NA,NA,NA,46,23.33333333,NA,"Low Shrub","Low Betula nana-Ericaceous Shrub (Mesic)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",826.41803,354,3.355184,-149.530916,68.583004,0
"328",23,"282-2-B-SAPU","282-2","SAPU",68,29,11,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,604.079816,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,826.41803,354,3.355184,-149.530916,68.583004,23,2,283,604.1,"West","26B",6,NA,NA,NA,NA,NA,NA,NA,46,23.33333333,NA,"Low Shrub","Low Betula nana-Ericaceous Shrub (Mesic)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",826.41803,354,3.355184,-149.530916,68.583004,0
"329",23,"282-2-D-SAPU","282-2","SAPU",41,22,7,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,604.079816,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,826.41803,354,3.355184,-149.530916,68.583004,23,2,283,604.1,"West","26B",6,NA,NA,NA,NA,NA,NA,NA,46,23.33333333,NA,"Low Shrub","Low Betula nana-Ericaceous Shrub (Mesic)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",826.41803,354,3.355184,-149.530916,68.583004,0
"330",23,"282-3-A-SAPU","282-3","SAPU",37,21,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,571.732475,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.876221,27,3.830761,-149.53038,68.583298,23,3,283,571.7,"West","26B",8,NA,NA,NA,NA,NA,NA,NA,52.4,22,NA,"Low Shrub","Low-Tall Willow","Low Shrub-Tussock Tundra","Clay Loam","Mesic",823.876221,27,3.830761,-149.53038,68.583298,0
"331",23,"282-3-B-BENA","282-3","BENA",31,18,7,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,571.732475,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.876221,27,3.830761,-149.53038,68.583298,23,3,283,571.7,"West","26B",8,NA,NA,NA,NA,NA,NA,NA,52.4,22,NA,"Low Shrub","Low-Tall Willow","Low Shrub-Tussock Tundra","Clay Loam","Mesic",823.876221,27,3.830761,-149.53038,68.583298,0
"332",23,"282-3-D-BENA","282-3","BENA",82,20,10,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,571.732475,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.876221,27,3.830761,-149.53038,68.583298,23,3,283,571.7,"West","26B",8,NA,NA,NA,NA,NA,NA,NA,52.4,22,NA,"Low Shrub","Low-Tall Willow","Low Shrub-Tussock Tundra","Clay Loam","Mesic",823.876221,27,3.830761,-149.53038,68.583298,0
"333",23,"282-3-D-SAPU","282-3","SAPU",49,26,10,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,571.732475,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.876221,27,3.830761,-149.53038,68.583298,23,3,283,571.7,"West","26B",8,NA,NA,NA,NA,NA,NA,NA,52.4,22,NA,"Low Shrub","Low-Tall Willow","Low Shrub-Tussock Tundra","Clay Loam","Mesic",823.876221,27,3.830761,-149.53038,68.583298,0
"334",23,"282-4-A-BENA","282-4","BENA",52,15,7,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,597.547448,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.620117,358,4.137664,-149.531178,68.583423,23,4,283,597.5,"West","26B",8,NA,NA,NA,NA,NA,NA,NA,47,21.125,NA,"Tussock Tundra (Low shrub or Herbaceous)","Low Shrub/Tussock Tundra (Open)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",823.620117,358,4.137664,-149.531178,68.583423,0
"335",23,"282-4-C-BENA","282-4","BENA",38,12,6,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,597.547448,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.620117,358,4.137664,-149.531178,68.583423,23,4,283,597.5,"West","26B",8,NA,NA,NA,NA,NA,NA,NA,47,21.125,NA,"Tussock Tundra (Low shrub or Herbaceous)","Low Shrub/Tussock Tundra (Open)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",823.620117,358,4.137664,-149.531178,68.583423,0
"336",23,"282-4-C-SAPU","282-4","SAPU",45,23,12,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,597.547448,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.620117,358,4.137664,-149.531178,68.583423,23,4,283,597.5,"West","26B",8,NA,NA,NA,NA,NA,NA,NA,47,21.125,NA,"Tussock Tundra (Low shrub or Herbaceous)","Low Shrub/Tussock Tundra (Open)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",823.620117,358,4.137664,-149.531178,68.583423,0
"337",23,"282-4-D-SAPU","282-4","SAPU",59,31,18,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,597.547448,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.620117,358,4.137664,-149.531178,68.583423,23,4,283,597.5,"West","26B",8,NA,NA,NA,NA,NA,NA,NA,47,21.125,NA,"Tussock Tundra (Low shrub or Herbaceous)","Low Shrub/Tussock Tundra (Open)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",823.620117,358,4.137664,-149.531178,68.583423,0
